scenario,trial,sample_size,cgr,cgr_ciL,cgr_ciH,cgr_nsd,cgr_eqv,bbi_C,bbi_C_ciL,bbi_C_ciH,bbi_C_nsd,bbi_C_eqv,bbi_T,bbi_T_ciL,bbi_T_ciH,bbi_T_nsd,bbi_T_eqv,gmg,gmg_ciL,gmg_ciH,gmg_nsd,gmg_eqv,gmgc,gmgc_ciL,gmgc_ciH,gmgc_nsd,gmgc_eqv
diff_2mg,28,280,0.582,0.522,0.641,False,False,0.1,-0.065,0.265,True,False,0.229,0.067,0.39,False,False,3.078,1.369,4.787,False,True,3.078,1.912,4.244,False,True
diff_2mg,28,320,0.584,0.528,0.639,False,True,0.1,-0.054,0.254,True,False,0.238,0.087,0.388,False,False,3.198,1.64,4.755,False,True,3.198,2.118,4.277,False,True
diff_2mg,28,360,0.589,0.536,0.64,False,False,0.133,-0.011,0.278,True,False,0.222,0.08,0.365,False,False,3.502,2.003,5.0,False,False,3.502,2.482,4.522,False,True
diff_2mg,28,400,0.58,0.53,0.629,False,True,0.14,0.003,0.277,False,False,0.18,0.044,0.316,False,False,3.325,1.922,4.728,False,True,3.325,2.357,4.293,False,True
diff_2mg,27,60,0.517,0.384,0.648,True,False,0.0,-0.358,0.358,True,False,0.067,-0.29,0.424,True,False,1.407,-2.071,4.884,True,True,1.407,-1.122,3.935,True,True
diff_2mg,27,80,0.512,0.398,0.626,True,True,0.0,-0.31,0.31,True,False,0.05,-0.26,0.36,True,False,1.06,-2.131,4.251,True,True,1.06,-1.214,3.334,True,True
diff_2mg,27,100,0.51,0.408,0.611,True,True,0.0,-0.277,0.277,True,False,0.04,-0.237,0.317,True,False,1.228,-1.652,4.108,True,True,1.228,-0.769,3.225,True,True
diff_2mg,27,120,0.558,0.465,0.649,True,False,0.133,-0.117,0.384,True,False,0.1,-0.152,0.352,True,False,3.287,0.461,6.112,False,False,3.287,1.449,5.125,False,False
diff_2mg,27,140,0.564,0.478,0.648,True,False,0.171,-0.059,0.402,True,False,0.086,-0.148,0.319,True,False,2.746,0.099,5.392,False,False,2.746,1.044,4.448,False,True
diff_2mg,27,160,0.562,0.482,0.641,True,False,0.1,-0.118,0.318,True,False,0.15,-0.067,0.367,True,False,2.312,-0.163,4.788,True,True,2.312,0.718,3.907,False,True
diff_2mg,27,180,0.561,0.485,0.635,True,True,0.133,-0.071,0.338,True,False,0.111,-0.094,0.316,True,False,2.249,-0.059,4.557,True,True,2.249,0.754,3.744,False,True
diff_2mg,27,200,0.57,0.498,0.64,True,False,0.14,-0.054,0.334,True,False,0.14,-0.054,0.334,True,False,1.961,-0.204,4.126,True,True,1.961,0.528,3.394,False,True
diff_2mg,27,240,0.567,0.501,0.63,False,True,0.15,-0.027,0.327,True,False,0.117,-0.061,0.294,True,False,2.496,0.514,4.478,False,True,2.496,1.179,3.812,False,True
diff_2mg,27,280,0.557,0.497,0.616,True,True,0.129,-0.036,0.293,True,False,0.1,-0.065,0.265,True,False,2.754,0.887,4.62,False,True,2.754,1.533,3.975,False,True
diff_2mg,27,320,0.544,0.487,0.599,True,True,0.088,-0.067,0.242,True,False,0.088,-0.067,0.242,True,False,2.471,0.768,4.174,False,True,2.471,1.347,3.595,False,True
diff_2mg,27,360,0.542,0.489,0.594,True,True,0.122,-0.023,0.267,True,False,0.044,-0.101,0.19,True,True,2.298,0.7,3.895,False,True,2.298,1.256,3.34,False,True
diff_2mg,27,400,0.545,0.495,0.595,True,True,0.12,-0.018,0.258,True,False,0.06,-0.078,0.198,True,True,2.466,0.974,3.959,False,True,2.466,1.486,3.447,False,True
diff_2mg,26,60,0.617,0.482,0.739,True,False,0.267,-0.078,0.612,True,False,0.2,-0.151,0.551,True,False,4.06,-0.372,8.492,True,False,4.06,1.22,6.9,False,False
diff_2mg,26,80,0.588,0.472,0.696,True,False,0.1,-0.208,0.408,True,False,0.25,-0.05,0.55,True,False,3.402,-0.318,7.123,True,False,3.402,1.022,5.783,False,False
diff_2mg,26,100,0.61,0.507,0.706,False,False,0.2,-0.072,0.472,True,False,0.24,-0.029,0.509,True,False,3.58,0.307,6.853,False,False,3.58,1.483,5.677,False,False
diff_2mg,26,120,0.642,0.549,0.727,False,False,0.3,0.059,0.541,False,False,0.267,0.023,0.511,False,False,4.155,1.275,7.035,False,False,4.155,2.313,5.997,False,False
diff_2mg,26,140,0.636,0.55,0.715,False,False,0.286,0.061,0.51,False,False,0.257,0.031,0.484,False,False,3.961,1.285,6.638,False,False,3.961,2.275,5.647,False,False
diff_2mg,26,160,0.612,0.532,0.688,False,False,0.2,-0.015,0.415,True,False,0.25,0.038,0.462,False,False,3.793,1.243,6.342,False,False,3.793,2.21,5.375,False,False
diff_2mg,26,180,0.611,0.536,0.683,False,False,0.244,0.044,0.445,False,False,0.2,-0.002,0.402,True,False,3.371,0.938,5.804,False,False,3.371,1.86,4.883,False,True
diff_2mg,26,200,0.61,0.539,0.678,False,False,0.24,0.05,0.43,False,False,0.2,0.008,0.392,False,False,3.521,1.277,5.765,False,False,3.521,2.11,4.932,False,True
diff_2mg,26,240,0.629,0.565,0.69,False,False,0.233,0.059,0.407,False,False,0.283,0.112,0.455,False,False,4.479,2.373,6.586,False,False,4.479,3.211,5.748,False,False
diff_2mg,26,280,0.618,0.558,0.675,False,False,0.229,0.067,0.39,False,False,0.243,0.082,0.404,False,False,4.108,2.165,6.051,False,False,4.108,2.901,5.314,False,False
diff_2mg,26,320,0.594,0.538,0.648,False,False,0.212,0.061,0.364,False,False,0.162,0.01,0.315,False,False,3.565,1.762,5.368,False,False,3.565,2.437,4.693,False,True
diff_2mg,26,360,0.578,0.525,0.629,False,True,0.211,0.068,0.354,False,False,0.1,-0.045,0.245,True,False,2.874,1.16,4.588,False,True,2.874,1.819,3.929,False,True
diff_2mg,26,400,0.565,0.515,0.614,False,True,0.2,0.064,0.336,False,False,0.06,-0.078,0.198,True,True,2.604,1.009,4.198,False,True,2.604,1.598,3.609,False,True
diff_2mg,25,60,0.617,0.482,0.739,True,False,0.467,0.15,0.783,False,False,0.0,-0.358,0.358,True,False,1.587,-2.611,5.784,True,False,1.587,-0.761,3.935,True,True
diff_2mg,25,80,0.575,0.459,0.685,True,False,0.15,-0.156,0.456,True,False,0.15,-0.156,0.456,True,False,1.255,-2.219,4.729,True,True,1.255,-0.823,3.333,True,True
diff_2mg,25,100,0.58,0.477,0.678,True,False,0.08,-0.196,0.356,True,False,0.24,-0.029,0.509,True,False,1.756,-1.317,4.829,True,True,1.756,-0.1,3.612,True,True
diff_2mg,25,120,0.558,0.465,0.649,True,False,0.1,-0.152,0.352,True,False,0.133,-0.117,0.384,True,False,2.032,-0.745,4.809,True,True,2.032,0.304,3.76,False,True
diff_2mg,25,140,0.543,0.457,0.627,True,True,0.086,-0.148,0.319,True,False,0.086,-0.148,0.319,True,False,1.319,-1.309,3.946,True,True,1.319,-0.262,2.899,True,True
diff_2mg,25,160,0.55,0.469,0.629,True,True,0.15,-0.067,0.367,True,False,0.05,-0.169,0.269,True,False,1.586,-0.818,3.991,True,True,1.586,0.111,3.061,False,True
diff_2mg,25,180,0.539,0.463,0.613,True,True,0.133,-0.071,0.338,True,False,0.022,-0.184,0.229,True,False,1.1,-1.157,3.357,True,True,1.1,-0.268,2.468,True,True
diff_2mg,25,200,0.555,0.483,0.625,True,True,0.18,-0.013,0.373,True,False,0.04,-0.156,0.236,True,False,1.144,-0.993,3.281,True,True,1.144,-0.183,2.471,True,True
diff_2mg,25,240,0.525,0.46,0.59,True,True,0.133,-0.044,0.311,True,False,-0.033,-0.212,0.145,True,False,0.374,-1.614,2.362,True,True,0.374,-0.856,1.604,True,True
diff_2mg,25,280,0.532,0.472,0.592,True,True,0.1,-0.065,0.265,True,False,0.029,-0.137,0.194,True,True,0.683,-1.216,2.582,True,True,0.683,-0.456,1.821,True,True
diff_2mg,25,320,0.534,0.478,0.59,True,True,0.1,-0.054,0.254,True,False,0.038,-0.117,0.192,True,True,0.572,-1.178,2.322,True,True,0.572,-0.503,1.646,True,True
diff_2mg,25,360,0.525,0.472,0.578,True,True,0.056,-0.09,0.201,True,False,0.044,-0.101,0.19,True,True,0.662,-0.969,2.292,True,True,0.662,-0.347,1.671,True,True
diff_2mg,25,400,0.518,0.467,0.567,True,True,0.01,-0.129,0.149,True,True,0.06,-0.078,0.198,True,True,0.509,-1.022,2.04,True,True,0.509,-0.445,1.463,True,True
diff_2mg,24,60,0.533,0.4,0.663,True,False,0.0,-0.358,0.358,True,False,0.133,-0.221,0.488,True,False,1.843,-1.989,5.675,True,False,1.843,-0.803,4.49,True,True
diff_2mg,24,80,0.525,0.41,0.638,True,True,0.05,-0.26,0.36,True,False,0.05,-0.26,0.36,True,False,1.373,-1.879,4.624,True,True,1.373,-0.931,3.676,True,True
diff_2mg,24,100,0.55,0.447,0.65,True,False,0.12,-0.155,0.395,True,False,0.08,-0.196,0.356,True,False,1.408,-1.395,4.211,True,True,1.408,-0.566,3.382,True,True
diff_2mg,24,120,0.55,0.457,0.641,True,False,0.133,-0.117,0.384,True,False,0.067,-0.186,0.319,True,False,1.94,-0.572,4.452,True,True,1.94,0.182,3.698,False,True
diff_2mg,24,140,0.529,0.442,0.613,True,True,0.086,-0.148,0.319,True,False,0.029,-0.206,0.263,True,False,1.123,-1.207,3.453,True,True,1.123,-0.492,2.738,True,True
diff_2mg,24,160,0.519,0.438,0.598,True,True,0.05,-0.169,0.269,True,False,0.025,-0.194,0.244,True,False,0.851,-1.312,3.015,True,True,0.851,-0.671,2.374,True,True
diff_2mg,24,180,0.55,0.474,0.624,True,True,0.111,-0.094,0.316,True,False,0.089,-0.117,0.295,True,False,1.806,-0.295,3.906,True,True,1.806,0.349,3.262,False,True
diff_2mg,24,200,0.54,0.468,0.611,True,True,0.16,-0.033,0.353,True,False,0.0,-0.196,0.196,True,True,1.668,-0.36,3.696,True,True,1.668,0.278,3.058,False,True
diff_2mg,24,240,0.538,0.472,0.602,True,True,0.133,-0.044,0.311,True,False,0.017,-0.162,0.196,True,True,1.339,-0.495,3.174,True,True,1.339,0.056,2.622,False,True
diff_2mg,24,280,0.536,0.475,0.595,True,True,0.143,-0.021,0.307,True,False,0.0,-0.166,0.166,True,True,1.724,-0.025,3.472,True,True,1.724,0.525,2.922,False,True
diff_2mg,24,320,0.525,0.469,0.581,True,True,0.1,-0.054,0.254,True,False,0.0,-0.155,0.155,True,True,1.63,-0.031,3.291,True,True,1.63,0.513,2.747,False,True
diff_2mg,24,360,0.517,0.464,0.569,True,True,0.078,-0.068,0.223,True,False,-0.011,-0.157,0.135,True,True,1.499,-0.073,3.071,True,True,1.499,0.444,2.553,False,True
diff_2mg,24,400,0.52,0.47,0.57,True,True,0.07,-0.068,0.208,True,False,0.01,-0.129,0.149,True,True,1.427,-0.035,2.889,True,True,1.427,0.418,2.436,False,True
diff_2mg,23,60,0.533,0.4,0.663,True,False,0.067,-0.29,0.424,True,False,0.067,-0.29,0.424,True,False,-0.42,-4.333,3.493,True,True,-0.42,-2.827,1.987,True,True
diff_2mg,23,80,0.562,0.447,0.673,True,False,0.1,-0.208,0.408,True,False,0.15,-0.156,0.456,True,False,1.057,-2.347,4.462,True,True,1.057,-1.014,3.129,True,True
diff_2mg,23,100,0.53,0.428,0.631,True,True,0.0,-0.277,0.277,True,False,0.12,-0.155,0.395,True,False,1.17,-1.911,4.251,True,True,1.17,-0.772,3.112,True,True
diff_2mg,23,120,0.542,0.448,0.633,True,True,-0.033,-0.286,0.22,True,False,0.2,-0.048,0.448,True,False,1.725,-1.079,4.529,True,True,1.725,-0.062,3.512,True,True
diff_2mg,23,140,0.557,0.471,0.641,True,False,0.0,-0.234,0.234,True,False,0.229,0.001,0.457,False,False,1.886,-0.74,4.511,True,True,1.886,0.21,3.561,False,True
diff_2mg,23,160,0.588,0.507,0.665,False,False,0.1,-0.118,0.318,True,False,0.25,0.038,0.462,False,False,2.446,0.022,4.87,False,True,2.446,0.859,4.034,False,True
diff_2mg,23,180,0.583,0.508,0.656,False,False,0.156,-0.049,0.36,True,False,0.178,-0.026,0.381,True,False,2.288,-0.014,4.589,True,True,2.288,0.79,3.785,False,True
diff_2mg,23,200,0.575,0.503,0.644,False,False,0.14,-0.054,0.334,True,False,0.16,-0.033,0.353,True,False,2.313,0.182,4.444,False,True,2.313,0.886,3.74,False,True
diff_2mg,23,240,0.558,0.493,0.622,True,True,0.133,-0.044,0.311,True,False,0.1,-0.078,0.278,True,False,1.263,-0.778,3.304,True,True,1.263,-0.052,2.579,True,True
diff_2mg,23,280,0.561,0.5,0.62,False,True,0.143,-0.021,0.307,True,False,0.1,-0.065,0.265,True,False,1.816,-0.05,3.682,True,True,1.816,0.613,3.018,False,True
diff_2mg,23,320,0.541,0.484,0.596,True,True,0.1,-0.054,0.254,True,False,0.062,-0.092,0.217,True,False,1.622,-0.125,3.37,True,True,1.622,0.505,2.74,False,True
diff_2mg,23,360,0.542,0.489,0.594,True,True,0.089,-0.057,0.234,True,False,0.078,-0.068,0.223,True,False,1.783,0.139,3.427,False,True,1.783,0.723,2.842,False,True
diff_2mg,23,400,0.545,0.495,0.595,True,True,0.06,-0.078,0.198,True,True,0.12,-0.018,0.258,True,False,1.833,0.299,3.367,False,True,1.833,0.838,2.828,False,True
diff_2mg,22,60,0.483,0.352,0.616,True,False,0.067,-0.29,0.424,True,False,-0.133,-0.488,0.221,True,False,0.127,-3.474,3.728,True,True,0.127,-2.348,2.601,True,True
diff_2mg,22,80,0.525,0.41,0.638,True,True,0.1,-0.208,0.408,True,False,0.0,-0.31,0.31,True,False,1.413,-1.618,4.443,True,True,1.413,-0.685,3.51,True,True
diff_2mg,22,100,0.52,0.418,0.621,True,True,0.12,-0.155,0.395,True,False,-0.04,-0.317,0.237,True,False,0.606,-2.023,3.235,True,True,0.606,-1.278,2.49,True,True
diff_2mg,22,120,0.525,0.432,0.617,True,True,0.167,-0.083,0.416,True,False,-0.067,-0.319,0.186,True,False,1.563,-1.105,4.231,True,True,1.563,-0.155,3.281,True,True
diff_2mg,22,140,0.536,0.45,0.62,True,True,0.114,-0.118,0.347,True,False,0.029,-0.206,0.263,True,False,1.87,-0.607,4.347,True,True,1.87,0.238,3.502,False,True
diff_2mg,22,160,0.525,0.445,0.604,True,True,0.025,-0.194,0.244,True,False,0.075,-0.144,0.294,True,False,1.624,-0.67,3.918,True,True,1.624,0.079,3.168,False,True
diff_2mg,22,180,0.544,0.469,0.619,True,True,0.067,-0.139,0.273,True,False,0.111,-0.094,0.316,True,False,2.142,-0.007,4.291,True,True,2.142,0.698,3.587,False,True
diff_2mg,22,200,0.515,0.443,0.586,True,True,0.0,-0.196,0.196,True,True,0.06,-0.136,0.256,True,False,1.51,-0.507,3.527,True,True,1.51,0.116,2.904,False,True
diff_2mg,22,240,0.512,0.447,0.577,True,True,0.033,-0.145,0.212,True,False,0.017,-0.162,0.196,True,True,1.388,-0.433,3.209,True,True,1.388,0.13,2.647,False,True
diff_2mg,22,280,0.525,0.465,0.585,True,True,0.057,-0.108,0.223,True,False,0.043,-0.123,0.208,True,False,1.634,-0.082,3.349,True,True,1.634,0.472,2.796,False,True
diff_2mg,22,320,0.531,0.475,0.587,True,True,0.075,-0.08,0.23,True,False,0.05,-0.105,0.205,True,False,1.816,0.231,3.401,False,True,1.816,0.74,2.891,False,True
diff_2mg,22,360,0.547,0.494,0.599,True,True,0.111,-0.034,0.256,True,False,0.078,-0.068,0.223,True,False,2.059,0.559,3.56,False,True,2.059,1.041,3.078,False,True
diff_2mg,22,400,0.545,0.495,0.595,True,True,0.11,-0.028,0.248,True,False,0.07,-0.068,0.208,True,False,2.024,0.609,3.44,False,True,2.024,1.049,3.0,False,True
diff_2mg,21,60,0.567,0.432,0.694,True,False,0.067,-0.29,0.424,True,False,0.2,-0.151,0.551,True,False,1.65,-2.2,5.5,True,False,1.65,-0.892,4.192,True,True
diff_2mg,21,80,0.575,0.459,0.685,True,False,0.15,-0.156,0.456,True,False,0.15,-0.156,0.456,True,False,1.995,-1.404,5.394,True,False,1.995,-0.216,4.206,True,True
diff_2mg,21,100,0.56,0.457,0.659,True,False,0.12,-0.155,0.395,True,False,0.12,-0.155,0.395,True,False,1.532,-1.656,4.72,True,True,1.532,-0.498,3.562,True,True
diff_2mg,21,120,0.558,0.465,0.649,True,False,0.1,-0.152,0.352,True,False,0.133,-0.117,0.384,True,False,1.897,-0.899,4.693,True,True,1.897,0.068,3.725,False,True
diff_2mg,21,140,0.543,0.457,0.627,True,True,0.057,-0.177,0.291,True,False,0.114,-0.118,0.347,True,False,1.957,-0.627,4.542,True,True,1.957,0.29,3.624,False,True
diff_2mg,21,160,0.544,0.463,0.623,True,True,0.05,-0.169,0.269,True,False,0.125,-0.092,0.342,True,False,2.319,-0.129,4.767,True,True,2.319,0.765,3.873,False,True
diff_2mg,21,180,0.528,0.452,0.602,True,True,0.089,-0.117,0.295,True,False,0.022,-0.184,0.229,True,False,2.029,-0.252,4.31,True,True,2.029,0.596,3.462,False,True
diff_2mg,21,200,0.515,0.443,0.586,True,True,0.08,-0.115,0.275,True,False,-0.02,-0.216,0.176,True,False,1.878,-0.295,4.051,True,True,1.878,0.522,3.234,False,True
diff_2mg,21,240,0.533,0.468,0.598,True,True,0.083,-0.095,0.262,True,False,0.05,-0.129,0.229,True,False,2.283,0.302,4.264,False,True,2.283,1.026,3.541,False,True
diff_2mg,21,280,0.554,0.493,0.613,True,True,0.114,-0.05,0.279,True,False,0.1,-0.065,0.265,True,False,2.806,0.954,4.657,False,True,2.806,1.636,3.976,False,True
diff_2mg,21,320,0.538,0.481,0.593,True,True,0.075,-0.08,0.23,True,False,0.075,-0.08,0.23,True,False,2.466,0.764,4.169,False,True,2.466,1.358,3.574,False,True
diff_2mg,21,360,0.55,0.497,0.602,True,True,0.089,-0.057,0.234,True,False,0.111,-0.034,0.256,True,False,2.532,0.967,4.096,False,True,2.532,1.493,3.57,False,True
diff_2mg,21,400,0.55,0.5,0.599,False,True,0.07,-0.068,0.208,True,False,0.13,-0.007,0.267,True,False,2.485,1.007,3.962,False,True,2.485,1.494,3.475,False,True
diff_2mg,20,60,0.55,0.416,0.679,True,False,-0.4,-0.728,-0.072,False,False,0.6,0.314,0.886,False,False,1.073,-2.807,4.954,True,True,1.073,-1.629,3.776,True,True
diff_2mg,20,80,0.512,0.398,0.626,True,True,-0.35,-0.64,-0.06,False,False,0.4,0.116,0.684,False,False,-0.06,-3.523,3.403,True,True,-0.06,-2.45,2.33,True,True
diff_2mg,20,100,0.5,0.398,0.602,True,True,-0.32,-0.583,-0.057,False,False,0.32,0.057,0.583,False,False,-1.014,-4.233,2.205,True,True,-1.014,-3.137,1.109,True,True
diff_2mg,20,120,0.508,0.416,0.601,True,True,-0.3,-0.541,-0.059,False,False,0.333,0.095,0.572,False,False,-0.487,-3.361,2.387,True,True,-0.487,-2.393,1.42,True,True
diff_2mg,20,140,0.521,0.435,0.607,True,True,-0.229,-0.457,-0.001,False,False,0.314,0.092,0.537,False,False,0.28,-2.433,2.993,True,True,0.28,-1.461,2.021,True,True
diff_2mg,20,160,0.512,0.432,0.592,True,True,-0.225,-0.439,-0.011,False,False,0.275,0.064,0.486,False,False,0.518,-1.967,3.002,True,True,0.518,-1.082,2.117,True,True
diff_2mg,20,180,0.506,0.43,0.581,True,True,-0.2,-0.402,0.002,True,False,0.222,0.021,0.424,False,False,0.094,-2.226,2.415,True,True,0.094,-1.407,1.596,True,True
diff_2mg,20,200,0.495,0.424,0.566,True,True,-0.22,-0.411,-0.029,False,False,0.2,0.008,0.392,False,False,-0.077,-2.25,2.096,True,True,-0.077,-1.503,1.349,True,True
diff_2mg,20,240,0.504,0.439,0.569,True,True,-0.167,-0.343,0.01,True,False,0.183,0.007,0.359,False,False,0.488,-1.513,2.49,True,True,0.488,-0.818,1.794,True,True
diff_2mg,20,280,0.525,0.465,0.585,True,True,-0.1,-0.265,0.065,True,False,0.2,0.038,0.362,False,False,1.024,-0.811,2.858,True,True,1.024,-0.183,2.23,True,True
diff_2mg,20,320,0.525,0.469,0.581,True,True,-0.088,-0.242,0.067,True,False,0.188,0.035,0.34,False,False,0.929,-0.749,2.608,True,True,0.929,-0.203,2.061,True,True
diff_2mg,20,360,0.525,0.472,0.578,True,True,-0.056,-0.201,0.09,True,False,0.156,0.011,0.3,False,False,1.108,-0.451,2.668,True,True,1.108,0.054,2.162,False,True
diff_2mg,20,400,0.52,0.47,0.57,True,True,-0.06,-0.198,0.078,True,True,0.14,0.003,0.277,False,False,0.902,-0.581,2.384,True,True,0.902,-0.1,1.903,True,True
diff_2mg,19,60,0.5,0.368,0.632,True,True,-0.133,-0.488,0.221,True,False,0.133,-0.221,0.488,True,False,0.82,-2.58,4.22,True,True,0.82,-1.753,3.393,True,True
diff_2mg,19,80,0.575,0.459,0.685,True,False,0.05,-0.26,0.36,True,False,0.25,-0.05,0.55,True,False,2.21,-0.822,5.242,True,False,2.21,0.036,4.384,False,True
diff_2mg,19,100,0.59,0.487,0.687,True,False,0.12,-0.155,0.395,True,False,0.24,-0.029,0.509,True,False,2.914,0.168,5.66,False,False,2.914,0.965,4.863,False,True
diff_2mg,19,120,0.567,0.473,0.657,True,False,0.067,-0.186,0.319,True,False,0.2,-0.048,0.448,True,False,1.485,-1.172,4.142,True,True,1.485,-0.262,3.232,True,True
diff_2mg,19,140,0.564,0.478,0.648,True,False,0.0,-0.234,0.234,True,False,0.257,0.031,0.484,False,False,1.3,-1.146,3.746,True,True,1.3,-0.335,2.935,True,True
diff_2mg,19,160,0.575,0.494,0.653,True,False,0.025,-0.194,0.244,True,False,0.275,0.064,0.486,False,False,1.724,-0.551,3.999,True,True,1.724,0.186,3.261,False,True
diff_2mg,19,180,0.567,0.491,0.64,True,False,0.0,-0.207,0.207,True,False,0.267,0.068,0.466,False,False,1.543,-0.562,3.649,True,True,1.543,0.105,2.981,False,True
diff_2mg,19,200,0.555,0.483,0.625,True,True,-0.04,-0.236,0.156,True,False,0.26,0.071,0.449,False,False,1.25,-0.765,3.265,True,True,1.25,-0.14,2.64,True,True
diff_2mg,19,240,0.558,0.493,0.622,True,True,0.017,-0.162,0.196,True,True,0.217,0.042,0.391,False,False,1.051,-0.817,2.919,True,True,1.051,-0.205,2.307,True,True
diff_2mg,19,280,0.543,0.483,0.602,True,True,-0.014,-0.18,0.151,True,True,0.186,0.023,0.348,False,False,0.889,-0.867,2.644,True,True,0.889,-0.283,2.06,True,True
diff_2mg,19,320,0.556,0.5,0.612,False,True,0.025,-0.13,0.18,True,True,0.2,0.048,0.352,False,False,1.322,-0.337,2.981,True,True,1.322,0.223,2.421,False,True
diff_2mg,19,360,0.572,0.519,0.624,False,True,0.067,-0.079,0.212,True,False,0.222,0.08,0.365,False,False,1.716,0.18,3.251,False,True,1.716,0.684,2.747,False,True
diff_2mg,19,400,0.565,0.515,0.614,False,True,0.05,-0.088,0.188,True,True,0.21,0.074,0.346,False,False,1.77,0.288,3.251,False,True,1.77,0.808,2.731,False,True
diff_2mg,18,60,0.45,0.321,0.584,True,False,-0.267,-0.612,0.078,True,False,0.067,-0.29,0.424,True,False,-1.72,-5.639,2.199,True,False,-1.72,-4.347,0.907,True,True
diff_2mg,18,80,0.462,0.35,0.578,True,False,-0.15,-0.456,0.156,True,False,0.0,-0.31,0.31,True,False,-1.065,-4.252,2.122,True,True,-1.065,-3.295,1.165,True,True
diff_2mg,18,100,0.43,0.331,0.533,True,False,-0.28,-0.546,-0.014,False,False,0.0,-0.277,0.277,True,False,-1.634,-4.406,1.138,True,True,-1.634,-3.647,0.379,True,True
diff_2mg,18,120,0.458,0.367,0.552,True,True,-0.133,-0.384,0.117,True,False,-0.033,-0.286,0.22,True,False,-1.193,-3.766,1.379,True,True,-1.193,-3.042,0.655,True,True
diff_2mg,18,140,0.464,0.38,0.55,True,True,-0.086,-0.319,0.148,True,False,-0.057,-0.291,0.177,True,False,-1.076,-3.416,1.265,True,True,-1.076,-2.754,0.603,True,True
diff_2mg,18,160,0.481,0.402,0.562,True,True,-0.075,-0.294,0.144,True,False,0.0,-0.219,0.219,True,False,-0.498,-2.685,1.69,True,True,-0.498,-2.049,1.054,True,True
diff_2mg,18,180,0.5,0.425,0.575,True,True,-0.044,-0.251,0.162,True,False,0.044,-0.162,0.251,True,False,-0.21,-2.289,1.869,True,True,-0.21,-1.669,1.249,True,True
diff_2mg,18,200,0.5,0.429,0.571,True,True,-0.06,-0.256,0.136,True,False,0.06,-0.136,0.256,True,False,-0.406,-2.389,1.577,True,True,-0.406,-1.779,0.967,True,True
diff_2mg,18,240,0.496,0.431,0.561,True,True,-0.017,-0.196,0.162,True,True,0.0,-0.179,0.179,True,True,0.039,-1.819,1.897,True,True,0.039,-1.205,1.283,True,True
diff_2mg,18,280,0.521,0.461,0.581,True,True,0.029,-0.137,0.194,True,True,0.057,-0.108,0.223,True,False,0.784,-0.932,2.501,True,True,0.784,-0.371,1.94,True,True
diff_2mg,18,320,0.525,0.469,0.581,True,True,0.038,-0.117,0.192,True,True,0.062,-0.092,0.217,True,False,0.519,-1.103,2.141,True,True,0.519,-0.544,1.582,True,True
diff_2mg,18,360,0.528,0.475,0.58,True,True,0.067,-0.079,0.212,True,False,0.044,-0.101,0.19,True,True,0.729,-0.823,2.282,True,True,0.729,-0.268,1.727,True,True
diff_2mg,18,400,0.535,0.485,0.585,True,True,0.09,-0.048,0.228,True,False,0.05,-0.088,0.188,True,True,1.027,-0.439,2.493,True,True,1.027,0.081,1.973,False,True
diff_2mg,17,60,0.583,0.449,0.709,True,False,0.267,-0.078,0.612,True,False,0.067,-0.29,0.424,True,False,2.373,-1.799,6.546,True,False,2.373,-0.246,4.993,True,True
diff_2mg,17,80,0.575,0.459,0.685,True,False,0.15,-0.156,0.456,True,False,0.15,-0.156,0.456,True,False,2.772,-0.984,6.529,True,False,2.772,0.613,4.932,False,True
